Gmt time,Open,High,Low,Close,Volume
26.03.2025 00:00:00.000,1.42739,1.42739,1.42739,1.42739,7560
26.03.2025 00:00:01.000,1.42739,1.42740,1.42739,1.42740,3780
26.03.2025 00:00:02.000,1.42739,1.42739,1.42739,1.42739,1890
26.03.2025 00:00:03.000,1.42738,1.42739,1.42738,1.42739,3780
26.03.2025 00:00:04.000,1.42738,1.42739,1.42738,1.42739,3780
26.03.2025 00:00:05.000,1.42738,1.42739,1.42738,1.42739,3780
26.03.2025 00:00:06.000,1.42738,1.42739,1.42738,1.42739,3780
26.03.2025 00:00:07.000,1.42738,1.42739,1.42738,1.42739,3780
26.03.2025 00:00:08.000,1.42738,1.42738,1.42738,1.42738,1890
26.03.2025 00:00:09.000,1.42738,1.42738,1.42738,1.42738,1890
26.03.2025 00:00:10.000,1.42738,1.42738,1.42738,1.42738,1890
26.03.2025 00:00:11.000,1.42737,1.42737,1.42732,1.42732,5760
26.03.2025 00:00:12.000,1.42731,1.42731,1.42731,1.42731,1920
26.03.2025 00:00:13.000,1.42732,1.42732,1.42731,1.42731,7680
26.03.2025 00:00:14.000,1.42730,1.42731,1.42730,1.42731,5760
26.03.2025 00:00:15.000,1.42730,1.42731,1.42730,1.42731,5760
26.03.2025 00:00:16.000,1.42730,1.42731,1.42730,1.42731,5760
26.03.2025 00:00:17.000,1.42730,1.42731,1.42730,1.42731,5760
26.03.2025 00:00:18.000,1.42730,1.42731,1.42730,1.42731,5760
26.03.2025 00:00:19.000,1.42732,1.42732,1.42732,1.42732,1920
26.03.2025 00:00:20.000,1.42731,1.42731,1.42731,1.42731,1920
26.03.2025 00:00:21.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:22.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:23.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:24.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:25.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:26.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:27.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:28.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:29.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:30.000,1.42732,1.42733,1.42732,1.42733,3600
26.03.2025 00:00:31.000,1.42734,1.42735,1.42734,1.42735,3000
26.03.2025 00:00:32.000,1.42735,1.42735,1.42735,1.42735,1800
26.03.2025 00:00:33.000,1.42734,1.42735,1.42734,1.42735,5399.999999999999
26.03.2025 00:00:34.000,1.42734,1.42734,1.42734,1.42734,2400
26.03.2025 00:00:35.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:36.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:37.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:38.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:39.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:40.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:41.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:42.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:43.000,1.42734,1.42734,1.42734,1.42734,1200
26.03.2025 00:00:44.000,1.42734,1.42734,1.42734,1.42734,2400
26.03.2025 00:00:45.000,1.42734,1.42748,1.42734,1.42748,13419.999999999998
26.03.2025 00:00:46.000,1.42734,1.42748,1.42734,1.42748,13419.999999999998
26.03.2025 00:00:47.000,1.42748,1.42750,1.42748,1.42750,2400
26.03.2025 00:00:48.000,1.42751,1.42751,1.42751,1.42751,2020
26.03.2025 00:00:49.000,1.42751,1.42751,1.42751,1.42751,2700
26.03.2025 00:00:50.000,1.42749,1.42750,1.42749,1.42750,2320
26.03.2025 00:00:51.000,1.42749,1.42750,1.42749,1.42750,2320
26.03.2025 00:00:52.000,1.42749,1.42750,1.42749,1.42750,2320
26.03.2025 00:00:53.000,1.42748,1.42752,1.42746,1.42752,8920
26.03.2025 00:00:54.000,1.42753,1.42753,1.42753,1.42753,1200
26.03.2025 00:00:55.000,1.42753,1.42753,1.42753,1.42753,1200
26.03.2025 00:00:56.000,1.42753,1.42753,1.42753,1.42753,1200
26.03.2025 00:00:57.000,1.42754,1.42754,1.42754,1.42754,2020
26.03.2025 00:00:58.000,1.42753,1.42754,1.42753,1.42754,3219.9999999999995
26.03.2025 00:00:59.000,1.42753,1.42754,1.42753,1.42754,3219.9999999999995
26.03.2025 00:01:00.000,1.42758,1.42763,1.42758,1.42763,5389.999999999999
26.03.2025 00:01:01.000,1.42765,1.42765,1.42764,1.42764,3219.9999999999995
26.03.2025 00:01:02.000,1.42763,1.42764,1.42763,1.42763,4200.000000000001
26.03.2025 00:01:03.000,1.42763,1.42763,1.42758,1.42758,4649.9999
26.03.2025 00:01:04.000,1.42753,1.42753,1.42750,1.42750,3900
26.03.2025 00:01:05.000,1.42753,1.42753,1.42750,1.42750,3900
26.03.2025 00:01:06.000,1.42752,1.42752,1.42752,1.42752,1120
26.03.2025 00:01:07.000,1.42753,1.42753,1.42753,1.42753,1200
26.03.2025 00:01:08.000,1.42752,1.42752,1.42752,1.42752,1500
26.03.2025 00:01:09.000,1.42753,1.42753,1.42753,1.42753,1200
26.03.2025 00:01:10.000,1.42751,1.42752,1.42751,1.42752,2400
26.03.2025 00:01:11.000,1.42751,1.42753,1.42751,1.42753,2400
26.03.2025 00:01:12.000,1.42751,1.42751,1.42751,1.42751,1200
26.03.2025 00:01:13.000,1.42754,1.42762,1.42752,1.42762,5840
26.03.2025 00:01:14.000,1.42762,1.42762,1.42762,1.42762,1200
26.03.2025 00:01:15.000,1.42766,1.42773,1.42766,1.42773,5699.999999999999
26.03.2025 00:01:16.000,1.42766,1.42773,1.42766,1.42773,5699.999999999999
26.03.2025 00:01:17.000,1.42766,1.42773,1.42766,1.42773,5699.999999999999
26.03.2025 00:01:18.000,1.42766,1.42773,1.42766,1.42773,5699.999999999999
26.03.2025 00:01:19.000,1.42771,1.42772,1.42771,1.42772,2400
26.03.2025 00:01:20.000,1.42770,1.42770,1.42770,1.42770,1200
